事件,事件日期,基准指数,Stkcd,Alpha,Beta,估计窗口观测值,"CAR[-1,+1]","窗口交易日数[-1,+1]","CAR[-3,+3]","窗口交易日数[-3,+3]","CAR[-5,+5]","窗口交易日数[-5,+5]",股票代码,冻结Layer,机器建议与原始Layer是否冲突
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,600556,-0.0019567175552262,1.25961242784463,221,-0.0064888790636719,3,-0.1412633081987432,7,-0.2318549874138234,11,600556,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,600570,-0.0001748764363884,1.197692178261038,221,-0.0061644510381063,3,-0.0401240578167167,7,-0.0787928623317213,11,600570,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,603019,0.0025808712903867,1.093111956139052,221,-0.0330872856910032,3,-0.0358679191549794,7,-0.0528109866340544,11,603019,上游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,603160,0.0006486568570982,0.9931749616496895,221,-0.0030674424278811,3,-0.0502638493496825,7,-0.0503445442669301,11,603160,中游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,603986,-0.0006100959166219,1.2095916921227678,221,0.0406782864958869,3,-0.0226789144171589,7,0.0965187200593264,11,603986,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688008,0.0002430517891711,1.31836005628631,221,0.0521149478882045,3,-0.0291365872426036,7,0.0465446366440285,11,688008,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688012,0.0012699630422437,1.2949769770891293,221,-0.0149964930420414,3,-0.0194603057474231,7,0.0058540717754082,11,688012,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688023,-0.0033035498759703,1.636334515443186,221,-0.0452507741873379,3,-0.1115726432817192,7,-0.0655070936034098,11,688023,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688041,0.0018061064689793,1.2097889938693511,221,0.0989684817864574,3,0.1551335815151668,7,0.1854082461907076,11,688041,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688088,-0.0014009393100756,1.673698554490797,221,0.003040863711207,3,0.0346704208129236,7,0.1234184503258627,11,688088,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688111,-0.0011032574978213,1.5887708382237684,221,0.034927296857336,3,-0.0120338612502604,7,-0.0596150240677276,11,688111,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688228,-0.001797667002016,1.804093907664915,221,-0.0158947208457716,3,-0.1279179136881481,7,-0.0771081206652242,11,688228,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688256,0.0051927705024463,1.4731400565525072,221,-0.0248957486762339,3,-0.0285548070026034,7,0.0518084356507576,11,688256,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688327,-0.0022733537121699,1.862419246266595,221,-0.0005681294921495,3,-0.0980510205701016,7,-0.0119557175411379,11,688327,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688369,-0.0030199867066225,1.614982225501754,221,-0.0300406777355376,3,-0.1013005140265082,7,-0.0429859127764373,11,688369,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,688981,0.0023061678941829,1.1355288515135766,221,0.0011227169172033,3,0.0136293361817346,7,0.1151449578883761,11,688981,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,977,0.001556520811479,1.1625814504636434,221,0.022029337206124,3,0.0150734743153396,7,0.0484820900648109,11,000977,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,988,0.0006518521062418,1.2218505054119462,221,0.0084049946839728,3,0.0332898977720241,7,-0.036419672978068,11,000988,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,997,-0.000254564700006,1.1882929817867096,221,0.0279139650340201,3,-0.0020536879906018,7,0.0178520972066312,11,000997,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2049,-0.000279425326385,1.188865373878682,221,-0.0027435365952875,3,-0.0097743228306426,7,-0.030996461048038,11,002049,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2065,0.0009236747438484,1.024288133307026,221,-0.0233709364420273,3,-0.0177225060502675,7,0.0298434920841506,11,002065,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2131,0.0040634501410351,0.9213593752645898,221,-0.1514293148906668,3,-0.0190814378985375,7,-0.0575107824985758,11,002131,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2230,0.0004946760138438,1.0478037053661762,221,-0.0223210643748426,3,0.0034425326222564,7,0.0821105766742116,11,002230,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2236,-0.0005388292503022,1.0302022743297834,221,-0.0078089594511639,3,0.0085660346264991,7,0.022587753954212,11,002236,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2253,0.0012043122714391,0.9387671718669628,221,-0.1907454328673026,3,-0.2008455451590217,7,-0.2333305386076027,11,002253,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2281,0.0015838427834774,1.3735350482388051,221,-0.0032574919991052,3,0.0032490088549817,7,-0.0549450325988497,11,002281,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2368,-0.0006835845661948,1.3173217580409442,221,0.0080531472256413,3,0.0245905597015593,7,0.0438055678118266,11,002368,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2371,0.0019995132225333,0.900355515016741,221,-0.0207827328820081,3,-0.0286556468109797,7,-0.0714896661636676,11,002371,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2405,0.0004660971157707,1.1469578142508787,221,-0.0188404235551354,3,-0.050073520563869,7,-0.0295934017967916,11,002405,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2415,-0.0006789669292981,0.7490499853052109,221,-0.0038230109121576,3,0.0133636139791387,7,0.0234405425326042,11,002415,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2439,-0.0023669858987758,1.3056731286058982,221,-0.069170561995805,3,-0.0355758315742407,7,0.0568049265865862,11,002439,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2463,0.0025762621765911,1.016040188972079,221,0.040497685646229,3,0.0630814324098957,7,-0.0650279293615072,11,002463,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2607,0.0001497391530436,1.0982360201322166,221,-0.0156733672490631,3,0.0326698419437638,7,0.0143141169988267,11,002607,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,2777,-0.0008981880986345,1.1831218863881654,221,-0.025961244832475,3,0.0049308754998983,7,0.0633765565969015,11,002777,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300020,-0.0036028706948689,1.342830102060691,220,-0.1131225843390375,3,-0.1148584361975918,7,-0.1032328707775825,11,300020,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300033,0.0031725510089781,1.8977163925931373,221,-0.0101909166936846,3,0.0044289194035127,7,0.0175911206044619,11,300033,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300036,-0.0008652027057528,1.5766188461580823,221,-0.0247209931512133,3,0.0023440190233769,7,0.0070281723028828,11,300036,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300058,0.0019353520245222,1.5267910247379477,221,-0.0715763641424961,3,-0.0309612452768473,7,0.0652122295559706,11,300058,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300075,0.0001912073027287,1.4784030269783552,221,-0.029629788311768,3,-0.0196515895934123,7,-0.0304024037623246,11,300075,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300078,3.462647125259552e-05,1.4815614576847658,221,-0.0648751630244818,3,-0.0511406222210226,7,-0.0088115383340731,11,300078,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300168,0.0003390394645302,1.4616008424036282,221,-0.0413504364582882,3,-0.0523629654630031,7,-0.001067441441362,11,300168,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300170,0.0004073629155261,1.5553989251062657,221,0.0947416441668126,3,0.2859279951205059,7,0.5301974265871877,11,300170,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300188,-0.0001281822340881,1.5947432532243495,221,-0.0393766607775238,3,-0.0496814371654397,7,0.0325371846214259,11,300188,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300223,3.856410481093322e-05,1.5008905692997834,221,0.0031667678446639,3,0.0150275989101369,7,0.0027388329852086,11,300223,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300229,0.0013769799157673,1.707452163557785,221,-0.0393942956873528,3,-0.0998242005126501,7,0.2001408643340183,11,300229,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300253,-1.2592463692421773e-05,1.4494522644443386,221,-0.0259678461724797,3,-0.0279415962152693,7,-0.0001158693895258,11,300253,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300308,0.0023767817851009,1.38544342750244,221,-0.0339987745509603,3,0.102131328111829,7,-0.046426875392477,11,300308,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300365,-0.0001653078655501,1.406130283978992,221,-0.0372098801745949,3,-0.0919548715998905,7,-0.0170669650818313,11,300365,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300394,0.0025341391009636,1.3536114770865229,221,0.0557754978640108,3,0.2293938243582439,7,0.0820036052120565,11,300394,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300451,-0.0011021389051444,1.6156673333118854,221,-0.0477119509785075,3,-0.0818750661950879,7,-0.0481539251640115,11,300451,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300474,0.0009142438921611,1.542297892640467,221,-0.0471672161535602,3,-0.0799635798914309,7,-0.1521226037571027,11,300474,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300476,0.0038821494462201,1.6392461679118109,221,0.0577582078596361,3,0.1640915464866043,7,-0.0009053747744583,11,300476,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300496,-0.001756338898297,1.558943946082872,221,0.0389875008855579,3,0.0489858675906063,7,0.1678827570804248,11,300496,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300502,0.0042548256523375,1.3442818688340776,221,0.0788060489312145,3,0.1605239042823282,7,0.0638640301441139,11,300502,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300624,0.0010529016011271,1.5571987931338116,221,-0.0097307119064754,3,-0.0154545207093675,7,0.115220428356075,11,300624,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300634,0.0007776922436604,1.572062236489194,221,-0.02265513658253,3,0.0307846911175819,7,0.3943952383485013,11,300634,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300781,0.0032926710587903,1.4922321790489077,217,-0.0734573616403659,3,-0.0473201737035927,7,0.0858156561419192,11,300781,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,300785,0.0020441330321519,1.6074764490012303,221,-0.0608727237944005,3,-0.0486429209699655,7,0.1290177798705245,11,300785,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,600183,0.0008799154810331,0.998106572687946,221,0.1436960230941739,3,0.164000719999896,7,0.122341216835306,11,600183,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,600410,0.0016341951287541,1.0000808416817206,221,-0.0960603496053875,3,0.0688456226175992,7,0.1745472690416017,11,600410,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,600556,-0.0003247562851906,1.3018766934278447,221,-0.1679466417886263,3,0.0139356599305843,7,0.0462887669324358,11,600556,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,600570,0.0002388715320677,1.1910780508997636,221,-0.0124554943669543,3,-0.0165157184128144,7,-0.0038800451062078,11,600570,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,603019,0.0029086381875506,1.107168749994584,221,-0.0112854129085219,3,-0.003065163411896,7,0.0120869746437087,11,603019,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,603160,0.0007116566468742,1.0025350723778257,211,0.0172894704575517,3,0.0204542103460944,7,0.007468669117068,11,603160,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,603986,-0.0002916754435866,1.1847932578963356,221,0.0083878389441399,3,0.0106430478182434,7,0.0238407648050834,11,603986,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688008,0.0003794572370283,1.3458215805246732,221,0.0325416135367597,3,0.0506705508165262,7,0.0077724235224829,11,688008,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688012,0.001202961130327,1.312820244113305,221,-0.0360267497942454,3,-0.0239477866202846,7,-0.0544889620620795,11,688012,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688023,-0.0021784441201014,1.5976888860863634,221,-0.0252300023540269,3,-0.0187688099122185,7,0.0568608208452029,11,688023,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688041,0.0021833364151741,1.2078377230067556,221,-0.0290236048964874,3,-0.1096388106727292,7,-0.1990326001313746,11,688041,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688088,-0.0005788972304362,1.6870527844964769,221,0.0888106005143303,3,0.1883815326658895,7,0.2532878615475634,11,688088,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688111,-0.0002143896045528,1.5735722347144452,221,-0.0129775143523287,3,0.0232281616482685,7,0.1570480025213357,11,688111,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688228,-0.0010387705325731,1.829686399404664,221,-0.061871133042374,3,-0.0125688637999216,7,0.1749479064455432,11,688228,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688256,0.0066202276634434,1.475557689609713,221,0.0023336711171958,3,-0.1455919695893698,7,-0.3545495634611938,11,688256,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688327,-0.0009876573592589,1.8440231166495888,221,-0.0438118407558141,3,-0.017225803393303,7,0.0744247966760049,11,688327,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688369,-0.0016998187234941,1.5953712398665698,221,0.0141670875480323,3,0.0834856289149286,7,0.3048954197692486,11,688369,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,399001.SZ,688981,0.0021044904017892,1.1507505905154929,221,0.025425938500598,3,-0.0326469951584575,7,-0.0526562549581906,11,688981,上游,否
