thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
300502.SZ,20211231,4864234763.02,18.6157,661926139.05,2908376063.76,905511091.57,3958723671.45,上游
300394.SZ,20211231,2551079700.12,8.4173,308544325.59,1032392964.65,214733021.41,2336346678.71,上游
002281.SZ,20211231,9477921326.36,41.6637,565756825.33,6486301555.77,3948849323.19,5529072003.17,上游
000988.SZ,20211231,13883855677.61,46.4941,748050403.63,10166747478.73,6455177681.54,7428677996.07,上游
000977.SZ,20211231,46208162562.76,66.3142,2029929728.67,67047551558.14,30642581594.77,15565580967.99,上游
002463.SZ,20211231,11648660084.0,37.8956,1063500828.0,7418710047.0,4414329914.0,7234330170.0,上游
300476.SZ,20211231,13461210038.72,53.4239,670424694.74,7432014584.88,7191502583.43,6269707455.29,上游
600183.SH,20211231,24431164539.25,39.1506,2924600543.54,20274262977.87,9564943800.26,14866220738.99,上游
688981.SH,20211231,229932806000.0,29.5556,11202505000.0,35630634000.0,67957975000.0,161974831000.0,上游
002371.SZ,20211231,31054473364.61,44.6186,1193368439.47,9683478119.38,13856082205.54,17198391159.07,上游
688012.SH,20211231,16732989003.95,16.6903,1011269799.32,3108134730.67,2792788758.18,13940200245.77,上游
300223.SZ,20211231,11335026226.16,8.9301,921370993.12,5274059129.97,1012228515.43,10322797710.73,上游
603986.SH,20211231,15418370840.09,12.5521,2336793535.26,8510223468.73,1935322526.27,13483048313.82,上游
688256.SH,20220331,6613711313.46,12.5395,-298099949.95,62990732.03,829328001.79,5784383311.67,上游
688041.SH,20220331,10300970531.8,36.6184,200124293.12,967441078.35,3772049074.18,6528921457.62,上游
603019.SH,20220331,26325682534.22,49.7374,114829426.12,2175816323.94,13093700575.73,13231981958.49,上游
002049.SZ,20220331,12018140201.97,34.7567,533430095.57,1341294138.8,4177112543.37,7841027658.6,上游
688008.SH,20220331,9391582317.94,6.6527,306098537.77,900423154.51,624798426.24,8766783891.7,上游
300474.SZ,20220331,3468808736.37,14.7894,77295268.85,361752855.04,513014601.58,2955794134.79,上游
300308.SZ,20220331,16425091373.09,27.9247,215300100.76,2088622649.99,4586649962.72,11838441410.37,上游
300502.SZ,20220331,5006577034.73,18.2845,132422835.12,738513303.86,915426618.88,4091150415.85,上游
300394.SZ,20220331,2644175687.54,8.5468,83599899.7,282751462.83,225993458.19,2418182229.35,上游
002281.SZ,20220331,10021342329.84,42.8242,135688538.55,1711941911.38,4291556613.7,5729785716.14,上游
000988.SZ,20220331,14607073098.91,47.5861,218309759.99,2858113370.5,6950931671.67,7656141427.24,上游
