thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
002230.SZ,20260331,45657478488.52,56.4093,-187789016.67,5274188660.25,25755078554.49,19902399934.03,中游
688111.SH,20260331,20216994153.1,25.1634,2195163937.16,1613223593.44,5087273807.97,15129720345.13,中游
300229.SZ,20260331,4079236453.45,7.5866,-78230339.41,65414603.48,309476967.17,3769759486.28,中游
688327.SH,20260331,1370515518.99,62.844,-11897462.61,23231237.02,861286960.43,509228558.56,中游
002415.SZ,20260331,135311587226.93,30.2572,3261544265.74,20715444490.55,40941492453.49,94370094773.44,中游
603160.SH,20260331,10806257357.81,13.22,117189425.27,969130944.69,1428586096.94,9377671260.87,中游
300033.SZ,20260331,17832598598.69,60.8031,255922385.71,1053494727.58,10842768831.88,6989829766.81,中游
002405.SZ,20260331,11744433821.42,25.6886,-146645673.77,856912875.65,3016983710.54,8727450110.88,中游
300624.SZ,20260331,1589694242.62,37.4151,-47735290.91,368690988.59,594786175.68,994908066.94,中游
300634.SZ,20260331,3572132502.28,14.1809,25629474.07,331554850.39,506559811.26,3065572691.02,中游
002777.SZ,20260331,2614864923.75,29.5849,9397817.83,197944555.42,773605593.79,1841259329.96,中游
300365.SZ,20260331,1965972854.46,18.6711,-13121715.33,87803010.53,367068996.72,1598903857.74,中游
688088.SH,20260331,2989922391.81,7.2922,54083574.16,227128363.89,218031946.31,2771890445.5,中游
300496.SZ,20260331,13993593297.07,22.8729,90035276.58,1748552102.91,3200735622.73,10792857674.34,中游
002253.SZ,20260331,1561052544.52,43.3444,-19345590.35,25640519.11,676628718.6,884423825.92,中游
300078.SZ,20260331,961105070.09,46.2082,-10892682.96,91054019.64,444109582.08,516995488.01,中游
002236.SZ,20260331,52112122359.49,24.6759,711963200.07,6902346653.63,12859123242.66,39252999116.83,中游
688023.SH,20260331,4104995295.53,45.2769,-117348952.78,324933826.2,1858615681.72,2246379613.81,中游
300451.SZ,20260331,5118577147.31,21.8973,-77773623.25,197317412.83,1120830410.99,3997746736.32,中游
000997.SZ,20260331,15056188912.11,46.7143,312010140.19,2462442695.83,7033395739.64,8022793172.47,中游
688228.SH,20260331,1846196767.02,26.2789,-11585440.73,47371197.01,485160364.99,1361036402.03,下游
300785.SZ,20260331,2528272598.06,21.4348,4527630.88,271862863.3,541928939.19,1986343658.87,下游
300058.SZ,20260331,27018124273.4,70.5142,125952219.35,18806911410.03,19051622736.91,7966501536.49,下游
002131.SZ,20260331,20864133254.09,38.5089,21738231.59,5100510263.4,8034556549.7,12829576704.39,下游
600556.SH,20260331,5287371217.65,27.8602,1197194.05,938366679.49,1473070806.32,3814300411.33,下游
300781.SZ,20260331,902664599.81,27.3033,16312839.41,158438028.61,246456777.98,656207821.83,下游
600570.SH,20260331,15049031632.13,27.6919,165233588.42,905318872.46,4167363851.75,10881667780.38,下游
002607.SZ,20260331,5696039837.17,85.8771,47166234.91,599826028.35,4891591568.73,804448268.44,下游
300253.SZ,20260331,8302133774.09,32.6568,-1339931.85,397456279.95,2711208778.25,5590924995.84,下游
688369.SH,20260331,1394784030.25,44.9062,-69167479.74,128544330.26,626343844.74,768440185.51,下游
300188.SZ,20260331,4177661815.13,36.5657,-160340899.1,164514033.76,1527589222.39,2650072592.74,下游
002439.SZ,20260331,12880806758.03,15.4494,48712675.91,667381517.31,1990009792.7,10890796965.33,下游
300036.SZ,20260331,3784312200.14,30.2645,-42439557.3,185122488.01,1145304903.5,2639007296.64,下游
300020.SZ,20260331,3809759245.53,65.0417,-71337189.29,51329213.67,2477930281.15,1331828964.38,下游
300075.SZ,20260331,3791871513.29,16.1502,10577897.94,191942955.03,612394859.8,3179476653.49,下游
300168.SZ,20260331,5458856390.93,81.4429,-40513128.71,512006386.31,4445851623.15,1013004767.78,下游
002065.SZ,20260331,23977802949.3,46.4429,68127832.05,2877943088.8,11135991277.28,12841811672.02,下游
600410.SH,20260331,9945470746.36,49.2781,-34286878.41,1018432435.95,4900936065.78,5044534680.58,下游
300170.SZ,20260331,6799209968.51,15.6655,34723629.34,788982741.18,1065132340.67,5734077627.84,下游
002368.SZ,20260331,15248494874.85,71.1695,-121995026.26,885639069.46,10852283522.82,4396211352.03,下游
