thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
002236.SZ,20240930,50983661105.93,27.5158,2599179662.75,22450081877.91,14028578958.04,36955082147.89,中游
688023.SH,20240930,4573414353.89,48.3809,-340458169.25,1144552683.73,2212656913.28,2360757440.61,中游
300451.SZ,20240930,5821824109.65,19.0126,58948817.27,1168619942.05,1106878023.44,4714946086.21,中游
000997.SZ,20240930,12621130633.02,41.5834,920854185.32,5198290159.58,5248290890.9,7372839742.12,中游
688228.SH,20240930,1874635659.68,26.4641,-32800191.68,229381585.32,496105248.28,1378530411.4,下游
300785.SZ,20240930,2280296505.49,19.1526,6581969.14,1012201008.13,436735511.94,1843560993.55,下游
300058.SZ,20240930,21194544177.88,62.4867,118658168.7,45423007611.46,13243772945.79,7950771232.09,下游
002131.SZ,20240930,22860041741.74,43.6799,-180031037.26,15848008474.27,9985248432.19,12874793309.55,下游
600556.SH,20240930,5500912781.84,30.096,60547460.16,3045295579.97,1655555370.45,3845357411.39,下游
300781.SZ,20240930,1118068826.39,27.7718,50393008.17,700940188.32,310507791.56,807561034.83,下游
600570.SH,20240930,13414308364.11,33.0104,447051385.85,4187756325.06,4428117452.12,8986190911.99,下游
002607.SZ,20240930,6527571985.29,88.7362,168155001.37,2100404211.77,5792317985.71,735253999.58,下游
300253.SZ,20240930,8572926033.38,31.2196,137443786.79,1913315732.46,2676434913.22,5896491120.16,下游
688369.SH,20240930,1648132383.78,26.9019,-115440005.36,616875159.54,443378365.82,1204754017.96,下游
300188.SZ,20240930,5475385334.53,31.3229,-255258048.06,897375269.22,1715050955.19,3760334379.34,下游
002439.SZ,20240930,13835880254.52,17.0498,-215394318.8,2326046705.03,2358991137.17,11476889117.35,下游
300036.SZ,20240930,4117940384.53,30.4135,25005367.86,948513094.55,1252411803.67,2865528580.86,下游
300020.SZ,20240930,6838511202.62,40.5496,-170272618.7,544623089.55,2772989904.06,4065521298.56,下游
300075.SZ,20240930,4776693311.0,16.8169,20827569.04,697670458.81,803291618.0,3973401693.0,下游
300168.SZ,20240930,6643551439.84,73.9449,-560199138.62,1321108099.89,4912564560.94,1730986878.9,下游
002065.SZ,20240930,24300925012.36,50.1084,422409286.7,8186454166.06,12176798261.92,12124126750.44,下游
600410.SH,20240930,8416047438.09,43.757,-191706748.92,2977002019.07,3682607126.96,4733440311.13,下游
300170.SZ,20240930,6148790406.67,18.4336,140816230.33,2352648180.71,1133442443.69,5015347962.98,下游
002368.SZ,20240930,15615236487.71,65.7497,-26115022.48,4337615808.01,10266973221.79,5348263265.92,下游
